"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          94,      -5.071514804,      -3.865272211,      -3.980388047,      -3.022442439,      -9.572700938
          0,           0,          95,      -5.097349097,      -3.877172993,      -4.001915811,      -3.052701016,      -9.579690671
          0,           0,          96,       -5.10864915,        -3.8916578,      -4.024258955,      -3.067292097,       -9.58649044
          0,           0,          97,      -5.107245324,      -3.907167979,      -4.046141251,      -3.067142119,      -9.593068902
          0,           0,          98,      -5.099987039,      -3.921278532,      -4.066037688,      -3.059459848,       -9.59962585
          0,           0,          99,       -5.09336196,      -3.931505617,      -4.082473258,      -3.051623922,      -9.606116177
          0,           0,         100,      -5.092570215,      -3.936341553,      -4.094537606,      -3.049561881,      -9.612436776
          0,           0,         101,      -5.100932006,      -3.935865943,      -4.102283072,      -3.056942494,      -9.618786118
          0,           0,         102,      -5.119909433,      -3.931746214,      -4.106679849,      -3.075319713,      -9.625183341
          0,           0,         103,      -5.150336781,      -3.926424405,      -4.109278067,      -3.105476182,      -9.631437428
          0,           0,         104,      -5.191987729,      -3.922200605,      -4.111675349,      -3.146989574,      -9.637717159
          0,           0,         105,      -5.243383661,      -3.920712336,      -4.115074867,      -3.197966528,      -9.643999508
          0,           0,         106,       -5.30083162,      -3.922788217,      -4.120041743,      -3.253950649,      -9.650063314
          0,           0,         107,      -5.357205107,      -3.928519525,      -4.126477212,      -3.306759875,      -9.656030612
          0,           0,         108,      -5.402218449,       -3.93734276,      -4.133721534,      -3.345542399,       -9.66177788
          0,           0,         109,      -5.427235028,      -3.948252694,      -4.140731554,      -3.362934254,      -9.667175392
          0,           0,         110,       -5.43298116,      -3.959939289,      -4.146421177,      -3.362114966,      -9.672255056
          0,           0,         111,      -5.428299004,         -3.971126,      -4.149997737,      -3.353238833,      -9.676893479
          0,           0,         112,      -5.423615636,      -3.980818756,      -4.151275367,      -3.346405911,      -9.680989974
          0,           0,         113,      -5.425797843,      -3.988558031,      -4.150719362,      -3.347745622,      -9.684579952
          0,           0,         114,      -5.437685147,      -3.994536652,      -4.149279489,      -3.359742213,      -9.687539663
          0,           0,         115,      -5.459343531,      -3.999381399,      -4.148098909,      -3.382553129,      -9.689810699
          0,           0,         116,       -5.48798727,      -4.003917155,       -4.14819185,      -3.414000568,      -9.691472068
          0,           0,         117,      -5.517218689,      -4.008874566,       -4.15022419,       -3.44873715,      -9.692425481
          0,           0,         118,      -5.537694236,      -4.014663393,      -4.154431067,      -3.478069027,      -9.692642026
          0,           0,         119,      -5.541261378,      -4.021287293,      -4.160593181,      -3.492593201,      -9.692167389
          0,           0,         120,      -5.526550334,      -4.028293399,      -4.168090622,       -3.48775955,      -9.691002338
          0,           0,         121,      -5.499947073,      -4.034942865,      -4.175980983,      -3.467660877,       -9.68909031
          0,           0,         122,      -5.470785136,      -4.040375002,      -4.183217934,       -3.44176959,      -9.686521508
          0,           0,         123,      -5.445920499,      -4.043836433,      -4.188882972,      -3.418182052,      -9.683323214
          0,           0,         124,      -5.429387877,      -4.044895042,      -4.192414553,      -3.402000316,       -9.67950432
          0,           0,         125,      -5.422517752,      -4.043640025,      -4.193727945,      -3.395132902,      -9.675138994
          0,           0,         126,       -5.42579434,      -4.040586015,        -4.1932424,       -3.39829735,      -9.670247984
          0,           0,         127,      -5.438790311,       -4.03652692,      -4.191679046,      -3.411032175,      -9.664916271
          0,           0,         128,      -5.460527955,      -4.032323757,      -4.189833499,      -3.432125129,      -9.659211244
          0,           0,         129,      -5.489496812,      -4.028706862,      -4.188378746,      -3.459613174,      -9.653151902
          0,           0,         130,      -5.523383672,      -4.026193957,      -4.187735956,      -3.490509414,       -9.64679974
          0,           0,         131,      -5.559099741,      -4.025030176,      -4.188031387,      -3.520997297,      -9.640248525
          0,           0,         132,      -5.593220159,      -4.025221619,      -4.189130757,      -3.547256021,       -9.63351596
          0,           0,         133,      -5.623154072,      -4.026567286,      -4.190711376,      -3.567067439,      -9.626668199
          0,           0,         134,      -5.647818424,      -4.028720838,       -4.19235788,      -3.580502147,        -9.6197343
          0,           0,         135,      -5.668460262,       -4.03131222,       -4.19368595,      -3.590153889,      -9.612739419
          0,           0,         136,      -5.688236703,      -4.033995682,      -4.194447362,      -3.599960338,      -9.605697984
          0,           0,         137,       -5.71022116,      -4.036525101,       -4.19458853,      -3.613228988,      -9.598639589
          0,           0,         138,      -5.736214053,      -4.038778658,      -4.194242919,      -3.631888437,      -9.591565194
          0,           0,         139,      -5.765970594,      -4.040769734,      -4.193693908,      -3.656279527,      -9.584430735
          0,           0,         140,      -5.796115947,      -4.042610572,      -4.193289979,      -3.684602411,        -9.5772294
          0,           0,         141,      -5.819746098,      -4.044462734,      -4.193347732,      -3.712609116,      -9.569978016
          0,           0,         142,      -5.827978458,      -4.046474861,        -4.1940955,      -3.733592945,      -9.562612873
          0,           0,         143,      -5.815969813,      -4.048751854,      -4.195626677,       -3.74105574,      -9.555097864
          0,           0,         144,      -5.786826097,      -4.051307043,      -4.197898682,       -3.73236453,      -9.547405132
          0,           0,         145,      -5.749566868,      -4.054071849,      -4.200743213,      -3.711423919,      -9.539535719
          0,           0,         146,      -5.712666016,       -4.05689801,      -4.203911592,      -3.685390371,        -9.5314402
          0,           0,         147,      -5.681340113,       -4.05959556,      -4.207126288,      -3.660605266,      -9.523162325
          0,           0,         148,      -5.658072845,      -4.061966335,        -4.2101383,      -3.641095842,      -9.514743292
          0,           0,         149,      -5.643910229,        -4.0638493,      -4.212780196,      -3.629089479,      -9.506121677
          0,           0,         150,      -5.638996964,      -4.065143428,      -4.214977169,      -3.625404242,      -9.497302997
          0,           0,         151,      -5.642948278,      -4.065814604,      -4.216753307,      -3.629960175,      -9.488289412
          0,           0,         152,       -5.65533536,      -4.065908216,      -4.218212819,      -3.642412488,      -9.479153397
          0,           0,         153,      -5.675151885,      -4.065521982,      -4.219482107,      -3.661557067,      -9.469919887
          0,           0,         154,      -5.701469618,      -4.064779272,      -4.220694293,      -3.686102806,      -9.460503165
          0,           0,         155,       -5.73278719,      -4.063812114,      -4.221947296,      -3.714003151,      -9.451097965
          0,           0,         156,      -5.767622504,      -4.062733798,      -4.223286576,      -3.743205015,      -9.441775948
          0,           0,         157,       -5.80412526,      -4.061626536,       -4.22469977,      -3.771411556,      -9.432342327
          0,           0,         158,      -5.840284993,      -4.060555228,      -4.226131816,      -3.796674447,      -9.422883197
          0,           0,         159,      -5.874288594,      -4.059548311,      -4.227516969,      -3.817924035,      -9.413429411
          0,           0,         160,      -5.905686729,      -4.058631584,      -4.228791229,      -3.836075548,      -9.404057956
          0,           0,         161,      -5.934156805,      -4.057818892,      -4.229916957,       -3.85230489,      -9.394790696
          0,           0,         162,      -5.959523745,      -4.057110694,      -4.230885313,      -3.867899949,      -9.385577854
          0,           0,         163,       -5.98199534,      -4.056521752,      -4.231728234,      -3.884282525,      -9.376352222
          0,           0,         164,      -6.000375465,      -4.056071926,      -4.232498129,      -3.901429299,      -9.367111605
          0,           0,         165,      -6.011760532,      -4.055769568,      -4.233263028,      -3.917604205,      -9.357811697
          0,           0,         166,      -6.013716779,      -4.055616576,      -4.234082174,      -3.930540198,      -9.348496608
          0,           0,         167,      -6.004736644,      -4.055597305,       -4.23500073,      -3.937248778,      -9.339163078
          0,           0,         168,       -5.98622622,      -4.055681264,      -4.236033926,      -3.935992752,      -9.329694533
          0,           0,         169,      -5.960595173,      -4.055822239,      -4.237171674,      -3.925843568,      -9.320128439
          0,           0,         170,      -5.932593204,      -4.055966137,      -4.238389228,      -3.909494583,      -9.310668374
          0,           0,         171,      -5.905431896,      -4.056053157,      -4.239643698,      -3.889854852,      -9.301289628
          0,           0,         172,      -5.881713023,      -4.056016388,      -4.240900997,      -3.870195986,      -9.291958051
          0,           0,         173,      -5.862726057,      -4.055811351,      -4.242125055,      -3.852608698,      -9.282594041
          0,           0,         174,      -5.848951935,      -4.055403782,      -4.243296257,      -3.838242769,       -9.27300551
          0,           0,         175,      -5.840332919,      -4.054775582,      -4.244412067,      -3.827470171,      -9.263431001
          0,           0,         176,      -5.836987202,      -4.053917509,      -4.245484329,      -3.820722889,      -9.253878109
          0,           0,         177,      -5.838605284,      -4.052837557,      -4.246523226,      -3.817795246,      -9.244395269
          0,           0,         178,      -5.844437497,      -4.051557539,      -4.247537308,      -3.817913151,      -9.234960892
          0,           0,         179,      -5.853790329,      -4.050109051,      -4.248539098,      -3.820365999,      -9.225361588
          0,           0,         180,       -5.86592126,      -4.048513754,      -4.249529978,      -3.824422539,      -9.216101738
          0,           0,         181,      -5.879945572,      -4.046810418,       -4.25049774,      -3.829353785,      -9.206814167
          0,           0,         182,       -5.89520495,       -4.04502706,      -4.251425649,      -3.834762962,      -9.197536677
          0,           0,         183,      -5.910706007,      -4.043189041,      -4.252296145,      -3.840080756,       -9.18815463
          0,           0,         184,      -5.926101381,      -4.041318393,      -4.253088474,      -3.845434429,      -9.178917527
          0,           0,         185,      -5.940210804,      -4.039451154,      -4.253785829,      -3.850293863,      -9.169598194
          0,           0,         186,       -5.95264527,      -4.037611643,      -4.254385289,      -3.854797947,      -9.160179836
          0,           0,         187,      -5.962910255,      -4.035824748,      -4.254889169,       -3.85893819,      -9.150836305
          0,           0,         188,      -5.970288892,      -4.034110055,      -4.255302767,      -3.862408351,      -9.141541651
          0,           0,         189,      -5.974591583,      -4.032481381,      -4.255636762,      -3.865130118,      -9.132320352
          0,           0,         190,      -5.975538548,      -4.030941384,      -4.255902734,      -3.866729847,      -9.123195339
          0,           0,         191,      -5.973500083,      -4.029499902,      -4.256111515,      -3.867199207,      -9.114262307
          0,           0,         192,      -5.968623063,      -4.028160286,      -4.256276188,      -3.866216675,      -9.105427218
          0,           0,         193,        -5.9616912,      -4.026912914,      -4.256406875,      -3.863884922,      -9.096561207
          0,           0,         194,      -5.953579182,      -4.025742643,      -4.256519342,      -3.860401022,      -9.087491763
          0,           0,         195,       -5.94498156,      -4.024629261,      -4.256616154,      -3.855927058,       -9.07860315
          0,           0,         196,      -5.936800288,       -4.02355027,      -4.256705641,      -3.850961059,      -9.069654585
          0,           0,         197,      -5.929652807,       -4.02248694,      -4.256796285,      -3.845887457,      -9.060646801
          0,           0,         198,      -5.924128249,      -4.021420379,      -4.256899701,      -3.841153059,      -9.051663164
          0,           0,         199,       -5.92046424,      -4.020329371,      -4.257026628,      -3.836962796,      -9.042705425
          0,           0,         200,      -5.918400452,      -4.019199842,      -4.257186201,      -3.833150616,       -9.03384983
          0,           0,         201,      -5.918622775,      -4.018023599,      -4.257381394,       -3.83036502,      -9.025286142
          0,           0,         202,      -5.920802199,      -4.016794325,      -4.257618313,      -3.828415834,      -9.016797505
          0,           0,         203,      -5.924742943,      -4.015509688,      -4.257894408,      -3.827212588,       -9.00801379
          0,           0,         204,      -5.930089897,      -4.014172533,      -4.258196637,      -3.826563687,      -8.999276118
          0,           0,         205,       -5.93651606,      -4.012786803,      -4.258516234,      -3.826349575,      -8.990611501
          0,           0,         206,      -5.943733501,       -4.01135931,      -4.258835058,      -3.826484614,      -8.982052728
          0,           0,         207,      -5.951979608,      -4.009896052,      -4.259139567,      -3.827254912,      -8.973453338
          0,           0,         208,      -5.960532452,      -4.008401745,        -4.2594056,      -3.828271027,      -8.964755365
          0,           0,         209,      -5.968927355,      -4.006893095,      -4.259616047,      -3.829369033,      -8.956128282
          0,           0,         210,      -5.976756423,      -4.005380982,      -4.259756276,      -3.830408389,      -8.947646663
          0,           0,         211,       -5.98386759,      -4.003876998,      -4.259822282,      -3.831409694,      -8.939419422
          0,           0,         212,       -5.98984077,      -4.002392645,      -4.259801263,      -3.832203875,      -8.931387928
          0,           0,         213,      -5.994854279,      -4.000938855,      -4.259693114,      -3.832946831,      -8.923664082
          0,           0,         214,      -5.998493073,      -3.999523629,      -4.259499535,      -3.833383982,      -8.915935466
          0,           0,         215,      -6.000165056,      -3.998155773,      -4.259225718,      -3.833135418,      -8.907972289
          0,           0,         216,      -6.000356124,      -3.996840841,      -4.258880747,      -3.832414612,      -8.899934187
          0,           0,         217,      -5.999304316,      -3.995581171,      -4.258473799,       -3.83124232,      -8.891893845
          0,           0,         218,      -5.997219231,      -3.994377112,      -4.258012757,      -3.829599901,      -8.883795091
          0,           0,         219,      -5.994816238,      -3.993228072,      -4.257510534,      -3.827811072,      -8.875811286
          0,           0,         220,      -5.992088653,      -3.992128598,        -4.2569776,      -3.825732514,      -8.867959251
          0,           0,         221,      -5.989488133,      -3.991075258,      -4.256422266,      -3.823561064,      -8.860439923
          0,           0,         222,      -5.986963015,      -3.990057578,      -4.255855212,      -3.821199712,      -8.852910066
          0,           0,         223,      -5.985114911,      -3.989067307,      -4.255284489,      -3.818965485,       -8.84519912
          0,           0,         224,      -5.984502735,      -3.988097523,      -4.254719938,      -3.817192175,      -8.837492332
          0,           0,         225,      -5.984633234,      -3.987140604,      -4.254163558,      -3.815568414,      -8.829947603
          0,           0,         226,      -5.985596068,      -3.986194572,      -4.253623783,      -3.814184037,      -8.822510594
          0,           0,         227,      -5.987398031,      -3.985254008,      -4.253098988,      -3.813046355,      -8.815160474
          0,           0,         228,       -5.98973459,      -3.984316773,       -4.25259199,      -3.812048663,      -8.807965064
          0,           0,         229,      -5.992802747,       -3.98337917,       -4.25210106,      -3.811342859,      -8.800905948
          0,           0,         230,      -5.996422468,      -3.982444419,      -4.251620224,      -3.810876249,      -8.793748078
          0,           0,         231,      -6.000398548,       -3.98148836,      -4.251130462,      -3.810583665,      -8.786673372
          0,           0,         232,      -6.003880298,      -3.980587333,      -4.250660046,      -3.810070684,      -8.779707729
          0,           0,         233,      -6.008358243,      -3.979680975,      -4.250197229,      -3.810241879,      -8.772478348
          0,           0,         234,      -6.013176402,      -3.978783988,      -4.249714932,      -3.810682086,      -8.765591918
          0,           0,         235,      -6.017060399,      -3.977903393,      -4.249217955,      -3.810817649,      -8.758469474
          0,           0,         236,      -6.021207903,      -3.977047987,      -4.248709586,      -3.811286312,      -8.752019511
          0,           0,         237,      -6.024920087,      -3.976217258,      -4.248186682,      -3.811723652,      -8.745483874
          0,           0,         238,      -6.028587327,      -3.975414777,      -4.247645182,      -3.812314686,      -8.739024414
          0,           0,         239,      -6.031526962,      -3.974641053,      -4.247087819,      -3.812744169,       -8.73264096
          0,           0,         240,      -6.033948459,      -3.973901484,      -4.246515317,      -3.813090008,      -8.726500465
          0,           0,         241,      -6.035250041,      -3.973198363,      -4.245940422,      -3.813088724,      -8.720397082
          0,           0,         242,      -6.038263167,      -3.972527737,      -4.245358611,      -3.813949103,      -8.714191762
          0,           0,         243,      -6.040221589,      -3.971886119,      -4.244775149,      -3.814387521,      -8.708040281
          0,           0,         244,      -6.041656744,      -3.971269218,      -4.244189949,      -3.814605362,      -8.701839025
          0,           0,         245,      -6.042992451,      -3.970678783,      -4.243609749,      -3.814787939,      -8.695931859
          0,           0,         246,      -6.044426584,      -3.970110355,      -4.243039401,      -3.814973627,      -8.690502792
          0,           0,         247,        -6.0454926,      -3.969560564,      -4.242479369,      -3.814934683,      -8.685570062
          0,           0,         248,      -6.046161794,      -3.969023942,      -4.241930192,      -3.814640728,      -8.681602974
          0,           0,         249,      -6.047485978,      -3.968501645,      -4.241401438,      -3.814605921,      -8.677535907
          0,           0,         250,      -6.048608279,        -3.9679865,      -4.240889214,      -3.814403967,      -8.673612792
          0,           0,         251,      -6.049716803,       -3.96747705,      -4.240392744,       -3.81413443,      -8.668834621
          0,           0,         252,      -6.050650135,      -3.966969323,       -4.23991413,      -3.813740663,      -8.663457657
          0,           0,         253,      -6.051410671,      -3.966461465,      -4.239450484,      -3.813245525,      -8.656936213
          0,           0,         254,      -6.052233965,      -3.965954514,      -4.239001163,      -3.812776792,      -8.651457202
          0,           0,         255,      -6.052980363,      -3.965446722,      -4.238566562,      -3.812301329,      -8.646201826
          0,           0,         256,      -6.053452334,      -3.964939559,      -4.238143346,      -3.811751016,      -8.640906832
          0,           0,         257,      -6.053885545,      -3.964432752,      -4.237731198,      -3.811235204,      -8.635827213
          0,           0,         258,      -6.054313576,      -3.963928067,      -4.237330279,      -3.810782039,      -8.630660669
          0,           0,         259,      -6.054411641,      -3.963427178,      -4.236939255,      -3.810270594,      -8.624793487
          0,           0,         260,      -6.054274315,      -3.962930474,      -4.236558384,      -3.809741352,      -8.618511102
          0,           0,         261,      -6.054355224,      -3.962442216,      -4.236187733,      -3.809387831,      -8.611699407
          0,           0,         262,      -6.054375916,      -3.961963162,       -4.23583159,       -3.80909403,      -8.603470326
          0,           0,         263,      -6.054288342,      -3.961494544,      -4.235489797,      -3.808830304,      -8.595851424
          0,           0,         264,      -6.054089852,      -3.961036696,      -4.235163648,      -3.808592241,      -8.587913107
          0,           0,         265,      -6.053871109,      -3.960589625,       -4.23485497,      -3.808405233,      -8.579736316
          0,           0,         266,      -6.053627092,      -3.960154127,      -4.234565905,      -3.808257558,      -8.571455041
          0,           0,         267,      -6.053345759,      -3.959728766,      -4.234299763,      -3.808130059,       -8.56342144
          0,           0,         268,      -6.053001215,      -3.959313252,      -4.234058381,      -3.808003682,      -8.555596104
          0,           0,         269,      -6.052610655,      -3.958906628,       -4.23384435,      -3.807873798,      -8.547051426
          0,           0,         270,      -6.052151964,      -3.958506154,      -4.233660278,      -3.807716051,      -8.537611047
          0,           0,         271,      -6.051706657,      -3.958109906,      -4.233506663,      -3.807555026,      -8.530636319
          0,           0,         272,       -6.05117079,      -3.957715034,      -4.233385332,      -3.807337024,       -8.52683849
          0,           0,         273,      -6.050514545,      -3.957318036,      -4.233297622,      -3.807039411,      -8.528382303
          0,           0,         274,      -6.049698419,      -3.956916093,      -4.233243096,       -3.80664362,      -8.536659777
          0,           0,         275,      -6.048754254,      -3.956506804,       -4.23322203,       -3.80615929,      -8.541519147
          0,           0,         276,      -6.047806716,      -3.956087014,      -4.233234052,      -3.805635318,      -8.526364044
          0,           0,         277,       -6.04677055,      -3.885088444,      -4.197876939,      -3.769971542,      -8.506997829
          0,           0,         278,      -5.881950076,      -3.954887191,      -4.227569344,      -3.718345161,      -8.489675435
          0,           0,         279,      -5.905101286,      -3.954678671,      -4.232812159,      -3.736636202,      -8.475223311
          0,           0,         280,      -6.027516476,       -3.95424766,      -4.233251753,      -3.796571287,       -8.46238149
          0,           0,         281,      -6.033232422,      -3.953750495,      -4.233691456,      -3.798379924,      -8.450211892
