"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          70,      -6.546811175,      -4.751543085,      -4.993151152,      -4.409364319,      -9.953021354
          0,           0,          71,      -6.558925011,      -4.761450314,       -4.99901283,      -4.423952328,      -9.967354406
          0,           0,          72,      -6.571347262,      -4.771415278,      -5.004817857,      -4.438954967,      -9.982560715
          0,           0,          73,      -6.583582627,      -4.781326726,      -5.010568967,      -4.454058777,      -9.998574644
          0,           0,          74,      -6.596124539,      -4.791061853,      -5.016250886,      -4.469619699,      -10.01524918
          0,           0,          75,       -6.60763182,      -4.800495325,      -5.021835299,      -4.484511947,      -10.03234282
          0,           0,          76,      -6.619514628,      -4.809470701,       -5.02730668,      -4.499576385,       -10.0495943
          0,           0,          77,      -6.631469119,      -4.817857559,      -5.032631182,      -4.514546435,      -10.06670972
          0,           0,          78,      -6.643463222,      -4.825534487,      -5.037770998,      -4.529192181,      -10.08340975
          0,           0,          79,      -6.654499853,      -4.832424197,       -5.04269355,      -4.542695664,      -10.09933436
          0,           0,          80,      -6.665777606,      -4.838433582,      -5.047404242,      -4.555815904,      -10.11414952
          0,           0,          81,      -6.676633408,       -4.84355697,      -5.051878195,      -4.568025434,      -10.12757637
          0,           0,          82,      -6.686901267,       -4.84778794,      -5.056123883,      -4.579089346,       -10.1393878
          0,           0,          83,      -6.696398587,      -4.851169308,      -5.060138552,      -4.588944579,      -10.14929984
          0,           0,          84,      -6.704601615,      -4.853758035,      -5.063942056,      -4.597221622,      -10.15724965
          0,           0,          85,       -6.71176842,      -4.855632019,        -5.0675407,      -4.604117963,      -10.16322779
          0,           0,          86,      -6.717438136,      -4.856854697,      -5.070950931,      -4.609280093,      -10.16726687
          0,           0,          87,      -6.722229772,      -4.857514147,      -5.074178549,      -4.613319098,      -10.16951309
          0,           0,          88,      -6.726445054,      -4.857670495,      -5.077239112,      -4.616509917,      -10.17014871
          0,           0,          89,      -6.730091418,      -4.857386116,      -5.080122256,      -4.618862886,      -10.16929112
          0,           0,          90,      -6.733157806,      -4.856697633,       -5.08282815,      -4.620456247,      -10.16720285
          0,           0,          91,      -6.736230135,      -4.855638845,      -5.085357891,      -4.621654143,      -10.16403166
          0,           0,          92,      -6.739122408,      -4.854247321,      -5.087691851,      -4.622364244,      -10.15997851
          0,           0,          93,       -6.74249208,      -4.852533524,      -5.089834803,      -4.623121251,      -10.15521861
          0,           0,          94,      -6.745511318,       -4.85051307,      -5.091766163,      -4.623304151,      -10.14977715
          0,           0,          95,      -6.748498594,      -4.848201981,      -5.093472048,      -4.623114071,      -10.14380772
          0,           0,          96,      -6.751749357,      -4.845611438,      -5.094945444,      -4.622788909,      -10.13750915
          0,           0,          97,      -6.754902739,      -4.842758629,      -5.096174737,      -4.622101065,      -10.13085728
          0,           0,          98,      -6.757864636,      -4.839656122,      -5.097153541,      -4.620953626,       -10.1240077
          0,           0,          99,      -6.760750576,       -4.83632449,      -5.097867997,      -4.619443655,      -10.11696446
          0,           0,         100,      -6.762998799,      -4.832774659,      -5.098323912,      -4.617242917,      -10.10976329
          0,           0,         101,      -6.765031618,      -4.829027217,      -5.098511567,      -4.614608226,      -10.10239588
          0,           0,         102,      -6.766979056,      -4.825097518,      -5.098428084,      -4.611661121,      -10.09493998
          0,           0,         103,      -6.768347017,      -4.821003919,      -5.098073263,       -4.60816238,      -10.08754789
          0,           0,         104,       -6.76883937,      -4.816771622,      -5.097444406,         -4.603943,      -10.08019202
          0,           0,         105,      -6.769032203,      -4.812422283,      -5.096545569,       -4.59935873,      -10.07277214
          0,           0,         106,      -6.768854174,       -4.80797874,      -5.095381917,      -4.594452529,      -10.06531529
          0,           0,         107,      -6.768529692,      -4.803466755,      -5.093961323,      -4.589406011,      -10.05775714
          0,           0,         108,      -6.767456999,       -4.79890892,      -5.092291871,      -4.583936317,      -10.05044054
          0,           0,         109,      -6.765761563,      -4.794332788,      -5.090377672,      -4.578146598,      -10.04335977
          0,           0,         110,      -6.763958448,      -4.789769111,      -5.088232759,      -4.572356565,      -10.03649488
          0,           0,         111,      -6.761438999,      -4.785239503,      -5.085881153,      -4.566284723,      -10.02932477
          0,           0,         112,      -6.758751888,      -4.780770761,      -5.083337118,      -4.560248826,      -10.02230522
          0,           0,         113,      -6.755614477,      -4.776388576,      -5.080614084,      -4.554140375,      -10.01539438
          0,           0,         114,      -6.752334235,      -4.772114501,      -5.077737192,      -4.548145949,      -10.00874846
          0,           0,         115,      -6.749077306,      -4.767969946,      -5.074731336,      -4.542353654,      -10.00219862
          0,           0,         116,      -6.745763011,      -4.763971896,      -5.071615508,      -4.536740669,      -9.995536955
          0,           0,         117,      -6.742333885,      -4.760135472,      -5.068413436,      -4.531290641,      -9.989254937
          0,           0,         118,      -6.739059006,      -4.756478577,      -5.065144637,      -4.526146162,      -9.982960255
          0,           0,         119,      -6.735803732,      -4.753007351,      -5.061828386,      -4.521243711,      -9.976720098
          0,           0,         120,      -6.732584319,      -4.749731832,      -5.058484212,      -4.516584284,      -9.970691791
          0,           0,         121,      -6.729853511,      -4.746665133,      -5.055129331,      -4.512384346,      -9.964665103
          0,           0,         122,      -6.727109855,      -4.743812419,      -5.051785958,      -4.508422421,      -9.958860947
          0,           0,         123,      -6.724564942,      -4.741180748,      -5.048469932,       -4.50480438,      -9.953082918
          0,           0,         124,      -6.722126902,      -4.738772882,      -5.045197435,      -4.501488494,      -9.947359803
          0,           0,         125,      -6.719940741,      -4.736591326,      -5.041983581,      -4.498528206,      -9.941480256
          0,           0,         126,      -6.717762721,      -4.734640386,      -5.038840968,      -4.495810984,      -9.935754108
          0,           0,         127,      -6.715867511,      -4.732922666,      -5.035785517,      -4.493472682,      -9.929864365
          0,           0,         128,      -6.714294426,      -4.731439495,      -5.032831453,       -4.49152785,      -9.924152575
          0,           0,         129,      -6.712744772,      -4.730191518,       -5.02999054,      -4.489835423,      -9.918330923
          0,           0,         130,      -6.711517015,       -4.72918032,      -5.027276249,      -4.488530642,      -9.912393898
          0,           0,         131,      -6.710546069,      -4.728403801,      -5.024700606,      -4.487577573,       -9.90602021
          0,           0,         132,      -6.709613174,      -4.727859544,      -5.022273122,      -4.486871448,      -9.899769533
          0,           0,         133,      -6.708995481,      -4.727545695,      -5.020004485,       -4.48654764,      -9.893438072
          0,           0,         134,      -6.708813132,      -4.727458837,      -5.017904401,      -4.486649719,       -9.88669433
          0,           0,         135,      -6.708963752,      -4.727595639,      -5.015980723,      -4.487127936,      -9.879867724
          0,           0,         136,       -6.70934007,      -4.727950099,       -5.01424317,      -4.487931629,      -9.872722404
          0,           0,         137,      -6.709935592,      -4.728515227,      -5.012697828,      -4.489044422,      -9.865474684
          0,           0,         138,       -6.71080065,      -4.729284474,      -5.011350716,       -4.49048181,      -9.858186855
          0,           0,         139,      -6.711864513,       -4.73024961,      -5.010208109,      -4.492211482,      -9.850736783
          0,           0,         140,      -6.713072127,      -4.731400755,      -5.009275569,      -4.494197048,      -9.843075259
          0,           0,         141,      -6.714501258,      -4.732729905,      -5.008556034,      -4.496464269,      -9.835216765
          0,           0,         142,      -6.716143759,      -4.734226351,       -5.00805453,       -4.49900418,      -9.826737272
          0,           0,         143,      -6.717930658,      -4.735880191,      -5.007774142,       -4.50177613,      -9.818148981
          0,           0,         144,      -6.719841492,      -4.737679629,      -5.007717987,      -4.504757161,      -9.809509763
          0,           0,         145,      -6.721845097,      -4.739612255,      -5.007887947,      -4.507921353,      -9.800439758
          0,           0,         146,      -6.723992513,      -4.741664562,      -5.008284846,      -4.511279397,      -9.790864072
          0,           0,         147,       -6.72620759,       -4.74382233,      -5.008908622,       -4.51478554,       -9.78097685
          0,           0,         148,      -6.728432875,        -4.7460736,       -5.00975892,      -4.518396617,      -9.770887304
          0,           0,         149,        -6.7306972,      -4.748404847,      -5.010835794,      -4.522109073,      -9.760574819
          0,           0,         150,      -6.732984793,      -4.750804419,      -5.012138215,      -4.525912222,      -9.749914459
          0,           0,         151,      -6.735236105,      -4.753258376,      -5.013665975,      -4.529753779,      -9.738992558
          0,           0,         152,      -6.737407962,      -4.755754679,      -5.015416722,      -4.533597839,      -9.728068757
          0,           0,         153,      -6.739497422,      -4.758280116,      -5.017387912,        -4.5374255,        -9.7170169
          0,           0,         154,       -6.74153473,      -4.760822271,      -5.019576366,      -4.541240032,      -9.705766172
          0,           0,         155,      -6.743493201,      -4.763369595,      -5.021977367,      -4.545012797,      -9.694302474
          0,           0,         156,      -6.745397826,      -4.765911226,      -5.024586272,      -4.548743374,      -9.682671686
          0,           0,         157,       -6.74719086,      -4.768436002,      -5.027398039,      -4.552381255,      -9.670874735
          0,           0,         158,      -6.748928755,      -4.770936137,      -5.030406852,      -4.555949562,      -9.658829834
          0,           0,         159,      -6.750649096,       -4.77340293,      -5.033606626,      -4.559455014,      -9.646652286
          0,           0,         160,      -6.752350648,      -4.775828096,      -5.036990327,      -4.562884089,      -9.634309462
          0,           0,         161,      -6.754012417,      -4.778203944,      -5.040549954,      -4.566215159,      -9.621817005
          0,           0,         162,      -6.755696108,      -4.780524696,       -5.04427726,      -4.569471513,       -9.60918664
          0,           0,         163,      -6.757433353,       -4.78278447,      -5.048163549,       -4.57266099,       -9.59648009
          0,           0,         164,      -6.759231981,      -4.784979143,      -5.052199237,      -4.575784784,      -9.583713702
          0,           0,         165,      -6.761114063,      -4.787105239,      -5.056374177,       -4.57884833,      -9.570889529
          0,           0,         166,      -6.763105182,      -4.789159727,      -5.060678339,      -4.581860325,       -9.55792261
          0,           0,         167,      -6.765244567,      -4.791140939,      -5.065100641,      -4.584839319,      -9.544478106
          0,           0,         168,       -6.76755801,      -4.793048049,      -5.069630179,      -4.587797413,      -9.531226721
          0,           0,         169,      -6.770026986,      -4.794881172,      -5.074255501,      -4.590724539,      -9.518446271
          0,           0,         170,      -6.772688246,      -4.796641247,       -5.07896527,      -4.593640553,      -9.505845311
          0,           0,         171,      -6.775555317,      -4.798329984,      -5.083747806,      -4.596553725,      -9.492620206
          0,           0,         172,      -6.778649299,      -4.799949742,      -5.088591515,      -4.599477056,      -9.478698558
          0,           0,         173,      -6.781985014,      -4.801503592,      -5.093484496,      -4.602419881,      -9.464861328
          0,           0,         174,      -6.785556448,      -4.802995089,      -5.098415071,      -4.605381386,      -9.451424319
          0,           0,         175,      -6.789388197,      -4.804428017,      -5.103371294,      -4.608377614,      -9.438056465
          0,           0,         176,       -6.79347315,      -4.804387971,      -5.108121286,       -4.61095398,      -9.425216382
          0,           0,         177,      -6.653718087,      -4.803746857,       -5.10819013,      -4.526374577,         -9.410076
          0,           0,         178,      -6.654491941,      -4.807962207,      -5.117785651,      -4.526435742,      -9.397199153
          0,           0,         179,      -6.789318681,      -4.809513804,      -5.121377376,      -4.610736083,      -9.384102567
          0,           0,         180,      -6.796956071,      -4.810769149,      -5.127722795,      -4.615928987,      -9.370445581
          0,           0,         181,      -6.815194598,      -4.811951137,      -5.132821535,      -4.625885526,       -9.35697035
          0,           0,         182,      -6.822462839,      -4.813092428,      -5.137667496,      -4.629914647,      -9.344739009
          0,           0,         183,      -6.829134241,      -4.814196489,      -5.142395564,      -4.633652334,      -9.332630098
          0,           0,         184,      -6.835682519,      -4.815133993,      -5.146996904,      -4.637151261,      -9.320696331
          0,           0,         185,      -6.840101805,      -4.816251344,       -5.15145124,      -4.639521532,      -9.309960269
          0,           0,         186,      -6.847087197,      -4.817287257,      -5.155900546,      -4.643285311,      -9.298695178
          0,           0,         187,      -6.856216562,      -4.818261584,      -5.160110984,      -4.647820308,      -9.285739912
          0,           0,         188,      -6.863658059,      -4.819198566,      -5.164216307,       -4.65145835,      -9.273683011
          0,           0,         189,      -6.871642842,      -4.820102307,       -5.16812309,      -4.655240345,      -9.261205184
          0,           0,         190,      -6.879601505,      -4.820972509,      -5.171837876,      -4.658914068,      -9.248479127
          0,           0,         191,      -6.887732185,       -4.82180813,      -5.175345094,      -4.662564258,      -9.233652072
          0,           0,         192,      -6.896060918,       -4.82261107,      -5.178643053,      -4.666230356,      -9.221199984
          0,           0,         193,      -6.904564815,      -4.823379756,      -5.181710734,      -4.669864426,      -9.210379604
          0,           0,         194,      -6.913172763,      -4.824114515,      -5.184541462,      -4.673452209,      -9.201615086
          0,           0,         195,      -6.921866632,      -4.824815756,      -5.187128152,      -4.676985064,      -9.191501785
          0,           0,         196,      -6.930608636,      -4.825484522,      -5.189466583,      -4.680450298,      -9.179370288
          0,           0,         197,      -6.939326355,      -4.826121673,      -5.191555567,       -4.68382455,       -9.16733217
          0,           0,         198,      -6.947944683,      -4.826730239,      -5.193395977,       -4.68709054,      -9.155406012
          0,           0,         199,      -6.956548401,      -4.827312629,      -5.194994196,       -4.69029319,      -9.142722013
          0,           0,         200,      -6.965005992,      -4.827870872,      -5.196355668,       -4.69339035,      -9.129653787
          0,           0,         201,       -6.97322025,      -4.828408678,      -5.197491985,      -4.696366993,      -9.120492005
          0,           0,         202,      -6.981109281,      -4.828929151,      -5.198414293,      -4.699205114,      -9.113002132
          0,           0,         203,      -6.988633833,      -4.829435573,      -5.199137955,      -4.701908892,      -9.106458255
          0,           0,         204,      -6.995709671,       -4.82993159,      -5.199680704,      -4.704468786,      -9.099217952
          0,           0,         205,      -7.002322564,      -4.830420878,      -5.200062363,      -4.706898801,      -9.087764836
          0,           0,         206,      -7.008424033,      -4.830907013,      -5.200303769,      -4.709200446,      -9.073228763
          0,           0,         207,      -7.013936257,      -4.831394216,      -5.200426295,      -4.711371771,      -9.062664343
          0,           0,         208,      -7.018816329,      -4.831885691,      -5.200452984,       -4.71340988,      -9.053836937
          0,           0,         209,      -7.023024442,      -4.832384865,      -5.200406772,      -4.715319489,      -9.046053726
          0,           0,         210,      -7.026548213,      -4.832894836,      -5.200310862,      -4.717108869,      -9.037659396
          0,           0,         211,      -7.029359696,      -4.833418389,      -5.200188167,      -4.718779763,      -9.028960027
          0,           0,         212,      -7.031480766,      -4.833958374,      -5.200061073,       -4.72034677,      -9.018518953
          0,           0,         213,      -7.032941082,      -4.834516839,      -5.199951834,      -4.721821962,      -9.006715053
          0,           0,         214,      -7.033768327,       -4.83509575,       -5.19988124,       -4.72321609,      -8.998745954
          0,           0,         215,      -7.033990094,      -4.835696365,      -5.199869877,      -4.724535345,      -8.991810467
          0,           0,         216,       -7.03367542,      -4.836320418,      -5.199936143,      -4.725797675,      -8.985295315
          0,           0,         217,      -7.032856025,      -4.836968582,      -5.200098612,      -4.727009869,      -8.978634813
          0,           0,         218,      -7.031609241,      -4.837640745,      -5.200374214,      -4.728186693,      -8.969658046
          0,           0,         219,      -7.029988328,      -4.838091289,      -5.200766899,      -4.729212397,       -8.96187836
          0,           0,         220,       -6.99010971,      -4.838282583,      -5.201008794,      -4.716138974,      -8.954299764
          0,           0,         221,      -6.991315015,      -4.839701511,      -5.201967088,      -4.718159117,      -8.942455532
          0,           0,         222,      -7.019820634,      -4.840532831,      -5.202749607,      -4.731397146,      -8.934706143
          0,           0,         223,      -7.018181638,       -4.84134408,      -5.203920916,      -4.732828238,      -8.929295429
          0,           0,         224,      -7.017902377,      -4.842155373,      -5.205167295,      -4.734837691,      -8.924653206
          0,           0,         225,      -7.015607597,       -4.84298489,       -5.20660518,      -4.736145687,      -8.919671886
          0,           0,         226,      -7.013463692,      -4.843815783,      -5.208239943,      -4.737511483,      -8.914245831
          0,           0,         227,      -7.010682723,       -4.84466509,      -5.210076982,      -4.738698267,      -8.907284629
          0,           0,         228,        -7.0083828,      -4.845544141,      -5.212139786,      -4.740037937,      -8.901984566
          0,           0,         229,      -7.006715157,      -4.846417744,      -5.214415646,      -4.741612486,      -8.894892511
          0,           0,         230,       -7.00472639,      -4.847294455,      -5.216911486,      -4.743056826,      -8.889209821
          0,           0,         231,      -7.003201088,      -4.847858957,      -5.219621808,      -4.744537493,      -8.885804686
          0,           0,         232,      -6.882755176,      -4.846781098,      -5.220943212,      -4.693170333,      -8.880707721
          0,           0,         233,      -6.890003864,      -4.849412483,      -5.225379945,      -4.697299683,      -8.873990429
          0,           0,         234,      -6.973573072,      -4.850554706,      -5.228126845,      -4.738293051,      -8.871498807
          0,           0,         235,      -6.988136188,      -4.851520928,      -5.232465767,       -4.74715742,      -8.869498411
          0,           0,         236,      -6.995235697,      -4.852426791,      -5.236445756,      -4.751861978,      -8.863215318
          0,           0,         237,      -6.997778581,        -4.8532711,      -5.240516897,      -4.754798929,      -8.862539121
          0,           0,         238,      -6.998580491,       -4.85407807,      -5.244750564,      -4.756909233,      -8.857673714
          0,           0,         239,      -6.999990812,      -4.854864489,      -5.249172839,      -4.759261473,      -8.850829542
          0,           0,         240,      -7.001866447,      -4.855616727,      -5.253787823,      -4.761697989,      -8.842723299
          0,           0,         241,      -7.003756113,      -4.856337126,      -5.258576779,      -4.764020829,      -8.834182267
          0,           0,         242,      -7.005631296,      -4.857022086,      -5.263522968,      -4.766188978,      -8.827598816
          0,           0,         243,      -7.008469082,      -4.857669222,      -5.268626574,       -4.76866422,      -8.821560668
          0,           0,         244,      -7.011479934,      -4.858274993,      -5.273867934,      -4.771057402,      -8.818041436
          0,           0,         245,      -7.012361217,      -4.858819445,      -5.279188446,      -4.772197057,      -8.814788599
          0,           0,         246,      -7.018578844,      -4.859112627,      -5.283716812,      -4.775726738,      -8.811299111
          0,           0,         247,      -6.840443936,      -4.857179559,        -5.2845693,      -4.689920034,      -8.806467755
          0,           0,         248,      -6.850259534,      -4.859806087,       -5.29463675,      -4.690212432,      -8.793415958
          0,           0,         249,      -6.995324305,      -4.860469609,      -5.299652152,       -4.76730602,      -8.790364615
          0,           0,         250,      -7.014862648,       -4.86084742,      -5.306679024,      -4.776287611,      -8.782379934
          0,           0,         251,      -7.033096145,      -4.861129429,      -5.312603755,      -4.783890205,      -8.784156152
          0,           0,         252,      -7.044486383,      -4.861337262,      -5.318371874,      -4.788140629,      -8.778566458
          0,           0,         253,        -7.0516927,      -4.861474345,      -5.324015669,      -4.790381502,      -8.778674405
          0,           0,         254,      -7.059895055,      -4.861548182,      -5.329566069,      -4.792775673,      -8.775788347
          0,           0,         255,      -7.064200274,      -4.861570129,      -5.334955959,      -4.793393497,      -8.773499468
          0,           0,         256,      -7.075776949,      -4.861549843,      -5.340237441,      -4.796720947,       -8.77224544
          0,           0,         257,      -7.083716678,      -4.861434336,      -5.345332864,      -4.798121176,      -8.770703172
          0,           0,         258,      -7.093971281,      -4.861258513,      -5.350261136,      -4.800243145,      -8.767090541
          0,           0,         259,      -7.102691821,      -4.861024906,       -5.35496708,       -4.80158092,      -8.766142983
          0,           0,         260,      -7.111187627,      -4.860730411,      -5.359423435,      -4.802596964,      -8.768585201
          0,           0,         261,       -7.11949061,      -4.860368873,       -5.36362003,      -4.803322507,      -8.772157325
          0,           0,         262,      -7.126363689,      -4.859951057,       -5.36752937,      -4.803403457,      -8.778119935
          0,           0,         263,      -7.111342868,      -4.859349315,      -5.370789106,      -4.795804642,      -8.783028065
          0,           0,         264,      -7.134100234,      -4.858764985,      -5.374144217,      -4.800739084,      -8.783524471
          0,           0,         265,      -7.147332714,      -4.858125212,       -5.37723612,      -4.801939408,      -8.780266363
          0,           0,         266,       -7.15123637,      -4.857472725,      -5.379924539,      -4.800674759,      -8.772506829
          0,           0,         267,      -7.124570124,      -4.856584253,      -5.381645677,      -4.789416042,      -8.757452915
          0,           0,         268,      -7.158764654,      -4.855890736,      -5.383968846,      -4.796949093,      -8.747918022
          0,           0,         269,      -7.166998217,      -4.854759078,      -5.385757498,      -4.795643471,      -8.741970528
          0,           0,         270,      -7.059636577,      -4.852541775,      -5.385707214,      -4.760669223,      -8.738930932
          0,           0,         271,      -7.042835079,      -4.852729796,      -5.387394883,      -4.754283325,      -8.736505677
          0,           0,         272,      -7.163154844,       -4.85174437,      -5.387875621,      -4.784914267,      -8.737156396
          0,           0,         273,       -7.17134967,      -4.850619202,      -5.388906799,      -4.783864086,      -8.739407265
          0,           0,         274,      -7.180784037,      -4.849447094,      -5.389088252,       -4.78210355,      -8.739672678
          0,           0,         275,      -7.184836242,      -4.848150256,      -5.388929967,      -4.779283996,      -8.737178976
          0,           0,         276,       -7.17631825,      -4.846737357,      -5.388433165,       -4.77363533,       -8.73146822
          0,           0,         277,      -7.180146301,      -4.845239686,      -5.387738942,      -4.770713558,      -8.727600166
          0,           0,         278,       -7.17579899,      -4.843665727,      -5.386818517,      -4.765990946,      -8.725644809
          0,           0,         279,      -7.170804372,      -4.842002996,      -5.385658868,      -4.761054336,      -8.725984813
          0,           0,         280,      -7.157522751,      -4.840198505,      -5.384223673,      -4.753780091,      -8.728631404
          0,           0,         281,      -7.156116635,      -4.838336779,      -5.382692538,       -4.74961396,      -8.732100164
