"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        3299,        -8.0028236,       -7.08863345,      -7.446529101,      -5.941487149,      -7.566520746
          0,           0,        3300,      -8.055266527,      -7.095805516,      -7.559710846,      -5.995846525,      -7.566521545
          0,           0,        3301,       -7.99263561,      -7.083823203,      -7.443080086,      -5.930758921,      -7.566522244
          0,           0,        3302,      -7.992753166,      -7.081528687,      -7.444251275,      -5.930042993,       -7.56652284
          0,           0,        3303,      -7.989037077,      -6.965454701,      -7.241244882,      -5.929080267,      -7.566523346
          0,           0,        3304,      -7.959956844,      -6.378321752,      -6.338324288,       -5.87472055,      -7.566523757
          0,           0,        3305,      -7.453692904,      -6.634868211,      -6.446880265,      -5.407103476,      -7.566524067
          0,           0,        3306,      -7.521005013,      -6.815310717,      -6.911659732,       -5.47128913,      -7.566524265
          0,           0,        3307,      -7.903545837,       -6.95541805,       -7.04659019,      -5.841762564,      -7.566524303
          0,           0,        3308,      -7.905714658,       -7.03451633,      -7.327475405,      -5.856619152,      -7.566524132
          0,           0,        3309,      -7.972115476,      -7.057849792,      -7.315166495,      -5.911737558,      -7.566523726
          0,           0,        3310,      -7.985261857,      -7.053763258,      -7.424193885,      -5.925245757,      -7.566523081
          0,           0,        3311,      -7.988663907,      -7.062182775,      -7.404802759,       -5.92785302,      -7.566522194
          0,           0,        3312,      -8.001699191,      -7.061814623,      -7.428240629,      -5.938593165,      -7.566521067
          0,           0,        3313,      -8.008537373,      -7.059425787,      -7.413041832,      -5.947069235,      -7.566519699
          0,           0,        3314,      -8.030941122,      -7.016424005,      -7.379156774,      -5.969838456,      -7.566518073
          0,           0,        3315,      -7.975423589,      -6.345495145,      -6.366528557,      -5.913871863,      -7.566516164
          0,           0,        3316,      -7.596909655,      -6.729437005,      -6.264020283,      -5.535878329,       -7.56651393
          0,           0,        3317,      -7.083229704,      -6.036810657,      -6.437849572,      -5.058752622,      -7.566511393
          0,           0,        3318,      -7.190658213,      -6.419868927,      -6.561660955,      -5.135675022,        -7.5665085
          0,           0,        3319,      -7.512079221,      -6.622629815,      -6.579081452,      -5.455462266,      -7.566505189
          0,           0,        3320,      -7.741352074,      -6.747805122,      -6.842084259,      -5.703485455,      -7.566501364
          0,           0,        3321,       -7.85848231,       -6.73749726,      -6.968341441,      -5.810722119,      -7.566496954
          0,           0,        3322,      -7.880094459,      -6.870954726,      -7.096661481,      -5.828757682,      -7.566491945
          0,           0,        3323,      -7.960794666,       -6.94757258,      -7.195527434,      -5.906500536,      -7.566486352
          0,           0,        3324,      -7.994899079,      -6.980262257,      -7.305845674,      -5.938685894,        -7.5664802
          0,           0,        3325,      -7.965479904,      -7.010968321,      -7.298585286,      -5.904553504,      -7.566473497
          0,           0,        3326,      -7.992485041,      -7.031481762,      -7.371624481,      -5.930477792,      -7.566466262
          0,           0,        3327,      -8.050658576,      -7.050513227,      -7.408377008,      -5.990683593,      -7.566458525
          0,           0,        3328,      -8.036267045,      -7.051336681,      -7.449775107,      -5.974794697,      -7.566450322
          0,           0,        3329,      -7.950537975,      -7.042090595,      -7.367838624,      -5.887691163,      -7.566441714
          0,           0,        3330,      -8.038156915,      -7.037025305,      -7.380755757,      -5.975377641,      -7.566432791
          0,           0,        3331,      -8.005112321,      -6.497551778,      -6.655169353,      -5.948005373,      -7.566423653
          0,           0,        3332,      -7.762154718,      -6.758790278,       -6.50991261,       -5.69637777,      -7.566414395
          0,           0,        3333,      -7.471176794,      -6.464198843,      -6.866759695,      -5.343938739,      -7.566405106
          0,           0,        3334,      -7.708063756,      -6.881958237,      -7.042495805,       -5.64654759,      -7.566395877
          0,           0,        3335,      -7.900203952,      -7.018680904,        -7.1363356,      -5.845901567,      -7.566386803
          0,           0,        3336,      -7.920504208,      -7.034901731,      -7.286329155,      -5.863537187,      -7.566377974
          0,           0,        3337,      -8.075785582,      -7.042222039,       -7.45378976,      -6.015598741,      -7.566369476
          0,           0,        3338,      -7.916587917,      -6.894335959,      -7.185850637,      -5.855064683,      -7.566361385
          0,           0,        3339,      -7.946139636,      -6.514547322,      -6.521103654,      -5.868978386,      -7.566353746
          0,           0,        3340,      -7.362840137,       -6.24789035,      -6.484182212,      -5.279367605,      -7.566346722
          0,           0,        3341,      -7.363649062,      -6.603354707,      -6.816984035,      -5.317423379,      -7.566340366
          0,           0,        3342,      -7.722691091,      -6.755867635,      -6.721450324,      -5.669760431,       -7.56633466
          0,           0,        3343,      -7.815750531,      -6.814674594,      -6.954908243,      -5.763787155,      -7.566329534
          0,           0,        3344,      -7.905398419,      -6.729794465,      -7.052125651,      -5.858312324,      -7.566324962
          0,           0,        3345,      -7.825710314,      -6.880826633,      -7.149206226,      -5.769221031,      -7.566320956
          0,           0,        3346,      -8.013233534,      -6.968178063,      -7.197791692,      -5.954691696,      -7.566317533
          0,           0,        3347,      -7.990605113,      -6.979502632,      -7.308090997,      -5.932442321,      -7.566314679
          0,           0,        3348,      -8.011320743,      -7.000848854,      -7.313248051,      -5.948575081,      -7.566312341
          0,           0,        3349,      -8.004698468,      -7.016805447,      -7.352749733,      -5.942032571,      -7.566310459
          0,           0,        3350,      -8.057765457,      -7.045088638,      -7.429645285,      -5.999013457,      -7.566308972
          0,           0,        3351,      -8.014633387,      -7.026730686,      -7.411607239,      -5.952770186,      -7.566307827
          0,           0,        3352,      -7.960493636,      -6.997003212,      -7.290904601,      -5.897720343,      -7.566306988
          0,           0,        3353,      -8.056595895,       -6.16282872,      -6.269112152,      -5.950356912,      -7.566306439
          0,           0,        3354,      -7.412407835,      -6.707657927,       -6.28985336,      -5.367577597,      -7.566306179
          0,           0,        3355,      -7.436049145,      -6.806795669,      -6.834220857,      -5.386231361,      -7.566306229
          0,           0,        3356,      -7.881676252,      -6.957886106,      -7.030151086,      -5.822189125,      -7.566306595
          0,           0,        3357,      -7.938785205,      -7.032577116,      -7.395446577,      -5.893247088,        -7.5663073
          0,           0,        3358,      -7.978828701,      -7.037742998,      -7.285839711,      -5.921000766,      -7.566308386
          0,           0,        3359,      -7.994919462,      -7.057083411,      -7.375428775,      -5.934204164,      -7.566309913
          0,           0,        3360,      -8.017703111,      -7.046647192,      -7.470881828,      -5.960164754,      -7.566311947
          0,           0,        3361,      -7.960212033,      -7.054141404,      -7.377236391,      -5.900197247,      -7.566314539
          0,           0,        3362,      -8.001597861,      -7.073980705,      -7.447012735,      -5.941500254,      -7.566317735
          0,           0,        3363,      -8.062753328,      -7.072627441,      -7.464409456,      -6.004628101,      -7.566321568
          0,           0,        3364,      -8.080376071,      -7.031088417,      -7.376860063,      -6.022135117,      -7.566326051
          0,           0,        3365,      -7.930172201,      -5.727498084,      -5.743146153,      -5.776356169,      -7.566331182
          0,           0,        3366,      -7.105831938,      -6.639475777,      -5.926621782,      -5.053946242,      -7.566336988
          0,           0,        3367,      -7.113524373,      -6.824287506,      -6.572266416,       -5.07818356,      -7.566343464
          0,           0,        3368,      -6.956151611,      -6.606532377,      -6.246198134,      -4.655735188,      -7.566350569
          0,           0,        3369,      -6.992283138,      -6.692072331,      -6.424140818,       -5.21797758,      -7.566358185
          0,           0,        3370,      -7.249058855,      -6.836488619,      -6.822401996,      -5.419755219,      -7.566366201
          0,           0,        3371,      -7.590282919,      -6.985420325,      -7.009682741,       -5.74046137,      -7.566374518
          0,           0,        3372,      -7.710427961,      -6.568637581,      -6.791723391,      -5.821189267,      -7.566383036
          0,           0,        3373,      -7.737146829,      -6.803706896,      -6.662187443,      -5.753548378,      -7.566391643
          0,           0,        3374,      -7.621202639,      -6.950448967,       -7.17895082,      -5.628043123,       -7.56640021
          0,           0,        3375,      -7.892254964,      -6.697334601,      -6.923114362,      -5.885628035,      -7.566408593
          0,           0,        3376,      -7.789702819,      -7.021512745,      -7.316089066,      -5.767155182,      -7.566416635
          0,           0,        3377,      -8.019992852,      -7.083789201,      -7.304867712,      -6.005771959,      -7.566424162
          0,           0,        3378,       -7.96344221,      -7.042049993,      -7.421322157,      -5.923919021,      -7.566431023
          0,           0,        3379,      -7.953334458,      -6.719609831,      -6.898956926,      -5.910573831,      -7.566437069
          0,           0,        3380,      -7.930754271,      -6.649217182,      -6.506920799,      -5.866328134,       -7.56644216
          0,           0,        3381,      -7.523046062,      -6.452682511,       -6.77112002,      -5.456708254,      -7.566446238
          0,           0,        3382,      -7.554634686,      -6.747456684,      -6.903846599,      -5.511328374,      -7.566449273
          0,           0,        3383,      -7.850280702,       -6.87454177,      -6.937845947,       -5.80206688,      -7.566451254
          0,           0,        3384,      -7.933869515,      -6.884030414,      -7.095432987,      -5.881818044,      -7.566452145
          0,           0,        3385,      -7.926491307,      -7.001120438,      -7.231652372,      -5.877262678,        -7.5664519
          0,           0,        3386,      -8.013939676,      -7.045613395,       -7.35889067,      -5.962853018,      -7.566450556
          0,           0,        3387,      -8.039122835,      -7.045888412,      -7.446613364,      -5.982408491,      -7.566448253
          0,           0,        3388,      -7.962339806,      -7.057212587,      -7.375838814,      -5.903653957,       -7.56644515
          0,           0,        3389,      -8.068447796,      -7.092585323,      -7.488278642,      -6.012313813,      -7.566441392
          0,           0,        3390,      -8.002316799,      -7.074843958,      -7.449985371,      -5.946929386,      -7.566437089
          0,           0,        3391,      -7.991139298,      -7.078913817,      -7.440979528,      -5.932103831,      -7.566432332
          0,           0,        3392,      -8.028307768,      -7.083858364,      -7.448044349,      -5.971128957,      -7.566427203
          0,           0,        3393,      -8.065988812,      -7.068025096,      -7.503986599,      -6.011341676,       -7.56642179
          0,           0,        3394,       -8.00500463,      -6.858354532,      -7.070219535,      -5.947959426,      -7.566416187
          0,           0,        3395,      -7.941844176,      -6.632180998,      -6.552608132,      -5.869466333,      -7.566410478
          0,           0,        3396,      -7.555782353,      -6.449921695,       -6.76601825,      -5.486227887,      -7.566404786
          0,           0,        3397,      -7.540858648,      -6.738142014,      -6.921258638,       -5.49479529,       -7.56639919
          0,           0,        3398,       -7.86134586,      -6.878318534,      -6.942106518,      -5.808146588,      -7.566393719
          0,           0,        3399,      -7.960295422,      -6.891534836,      -7.117021388,      -5.906266877,      -7.566388373
          0,           0,        3400,      -7.999183809,      -7.013012547,      -7.265291146,       -5.95108224,       -7.56638315
          0,           0,        3401,      -7.933485766,      -7.013978472,      -7.312681295,      -5.875284488,      -7.566378071
          0,           0,        3402,      -8.055052773,      -7.054460308,       -7.42321423,      -5.994965512,       -7.56637316
          0,           0,        3403,      -7.967225948,      -7.039515066,      -7.420018746,      -5.909384551,      -7.566368441
          0,           0,        3404,      -7.951715841,      -7.062139125,      -7.365724789,      -5.892028468,      -7.566363934
          0,           0,        3405,      -8.029129476,       -7.09774212,      -7.478246624,      -5.972581034,      -7.566359651
          0,           0,        3406,      -8.068761748,      -7.090244538,      -7.486840359,       -6.01143739,      -7.566355611
          0,           0,        3407,      -8.019793922,      -7.083384169,      -7.460204056,      -5.960944848,      -7.566351845
          0,           0,        3408,      -7.964829121,      -7.064833523,      -7.424569448,      -5.906961998,      -7.566348409
          0,           0,        3409,      -8.087229173,      -7.001198946,      -7.343009596,      -6.029525521,      -7.566345384
          0,           0,        3410,      -7.900454051,      -5.757633409,      -5.805002325,      -5.771183835,      -7.566342868
          0,           0,        3411,      -7.149358258,       -6.65420028,      -5.961167354,      -5.096948251,      -7.566340998
          0,           0,        3412,      -7.154716376,      -6.649939605,      -6.667748174,      -5.008800957,        -7.5663399
          0,           0,        3413,        -7.7929129,      -6.900571763,      -6.809194335,      -5.717301016,      -7.566339665
          0,           0,        3414,      -7.699208447,      -6.434155759,      -7.058397707,      -5.700597149,       -7.56634036
          0,           0,        3415,      -7.322345969,      -6.244650609,      -6.632146197,      -5.259333216,      -7.566342062
          0,           0,        3416,      -7.401624556,      -6.637404137,      -6.962309548,      -5.346947505,      -7.566344864
          0,           0,        3417,      -7.755829262,      -6.828996587,      -6.805295859,       -5.69864179,      -7.566348802
          0,           0,        3418,      -7.900271172,      -6.906121134,      -7.077448488,      -5.850922116,      -7.566353852
          0,           0,        3419,      -7.919896522,      -6.806735009,      -7.066729285,      -5.866075901,      -7.566359954
          0,           0,        3420,      -7.930192249,      -6.982508812,      -7.250451756,      -5.877499714,      -7.566367023
          0,           0,        3421,      -7.985890639,      -7.025166691,      -7.291251209,      -5.929311322,      -7.566374942
          0,           0,        3422,      -8.064492657,      -7.062426339,      -7.449907056,      -6.008516901,       -7.56638355
          0,           0,        3423,      -8.054748704,       -7.06308511,      -7.444209691,      -5.996902317,      -7.566392655
          0,           0,        3424,      -7.981672487,      -7.064558076,      -7.419798228,      -5.922873078,      -7.566402043
          0,           0,        3425,      -8.031992981,      -7.071206561,      -7.501828382,      -5.974045021,      -7.566411509
          0,           0,        3426,      -7.971942541,      -7.072595236,      -7.414889357,      -5.914599999,      -7.566420858
          0,           0,        3427,      -7.976642009,      -7.077753499,      -7.431976999,      -5.918353827,      -7.566429932
          0,           0,        3428,      -8.041893824,      -7.070120242,      -7.406518138,       -5.98483999,      -7.566438602
          0,           0,        3429,      -8.080629476,       -6.94004535,      -7.216946997,      -6.026044379,      -7.566446776
          0,           0,        3430,       -7.94329787,      -6.327434588,      -6.306025026,      -5.855597653,        -7.5664544
          0,           0,        3431,      -7.439715795,      -6.682789368,      -6.398318642,      -5.394783386,      -7.566461456
          0,           0,        3432,       -7.50743428,      -6.823997128,       -6.88144255,      -5.458177159,       -7.56646794
          0,           0,        3433,      -7.850622861,      -6.963361011,      -7.051165413,      -5.791630606,      -7.566473895
          0,           0,        3434,      -7.922477979,      -7.060819472,      -7.371677635,      -5.876858642,      -7.566479387
          0,           0,        3435,      -8.024032867,      -7.065192574,      -7.336979953,      -5.970159644,      -7.566484478
          0,           0,        3436,      -8.052183763,       -7.07844743,      -7.427289924,      -5.995823563,      -7.566489224
          0,           0,        3437,      -7.951748548,       -7.05101644,      -7.409437166,      -5.894845971,      -7.566493682
          0,           0,        3438,      -8.061485867,      -7.075636559,      -7.493704536,      -6.002991703,      -7.566497904
          0,           0,        3439,      -7.949070594,      -7.049551396,      -7.436763965,      -5.892274606,      -7.566501944
          0,           0,        3440,       -7.96429274,      -7.076683556,      -7.385839359,      -5.905696368,      -7.566505841
          0,           0,        3441,       -8.01637355,       -7.10109422,       -7.49863934,      -5.960902989,      -7.566509616
          0,           0,        3442,      -8.072455732,      -7.084868498,      -7.466172957,      -6.016263556,      -7.566513268
          0,           0,        3443,      -8.014179583,      -7.016993723,      -7.313652873,      -5.956894831,      -7.566516788
          0,           0,        3444,      -7.952673315,      -6.504683804,      -6.517388629,      -5.899448318,      -7.566520157
          0,           0,        3445,       -7.72839586,      -6.706542134,      -6.304961307,      -5.663033633,      -7.566523343
          0,           0,        3446,      -7.383390559,       -6.43318877,      -6.814402207,      -5.330481447,      -7.566526353
          0,           0,        3447,      -7.534894845,      -6.742237485,      -6.818931948,      -5.491154915,      -7.566529178
          0,           0,        3448,      -7.799457055,      -6.872536287,      -6.931796276,      -5.748499977,      -7.566531775
          0,           0,        3449,       -7.96096821,      -6.904043113,      -7.128254295,      -5.906408589,      -7.566534083
          0,           0,        3450,      -7.925528663,      -7.002847908,      -7.252292024,      -5.872237647,      -7.566536077
          0,           0,        3451,      -7.958428619,      -7.042693996,      -7.336910125,      -5.897742216,      -7.566537739
          0,           0,        3452,      -8.100618659,      -6.864897352,      -7.444327352,      -5.959323936,      -7.566539097
          0,           0,        3453,      -7.683556359,      -6.892954926,      -7.261118461,       -5.63447987,      -7.566540163
          0,           0,        3454,      -7.929256282,      -6.830698924,      -7.306253029,      -5.839091501,      -7.566540927
          0,           0,        3455,       -8.09975576,      -6.931596226,      -7.401193347,      -6.066328285,      -7.566541404
          0,           0,        3456,      -8.116829425,      -7.098680244,      -7.371473319,      -6.033567484,      -7.566541571
          0,           0,        3457,      -7.703920779,      -6.900527961,      -7.057433118,      -5.710587455,       -7.56654151
          0,           0,        3458,      -7.772385801,      -6.630323479,      -7.269803386,      -5.800903226,      -7.566541247
          0,           0,        3459,      -7.717220683,      -6.941987345,      -6.986504656,      -5.646622777,      -7.566540827
          0,           0,        3460,      -7.937412917,        -6.8401475,      -7.216834149,      -6.003719728,      -7.566540229
          0,           0,        3461,      -7.402456524,      -6.701310675,      -6.742555583,      -5.397806959,      -7.566539332
          0,           0,        3462,      -7.768531378,      -6.472291912,      -6.570152539,      -5.691577906,      -7.566538089
          0,           0,        3463,      -7.721500883,      -6.683282872,      -6.312079449,      -5.636385856,      -7.566536493
          0,           0,        3464,      -6.860167418,      -6.487510701,      -6.158762366,      -4.843977188,      -7.566534776
          0,           0,        3465,      -7.353233646,      -6.759268516,      -6.664830657,      -5.192520363,      -7.566532677
          0,           0,        3466,      -6.866116856,      -6.897106368,      -6.307990239,      -4.932045805,      -7.566530288
          0,           0,        3467,      -7.135946842,      -6.934380077,       -6.81542201,      -5.733358658,      -7.566527626
          0,           0,        3468,      -7.268288822,      -7.035732975,      -7.224583141,      -5.932378917,      -7.566524858
          0,           0,        3469,      -7.358309279,      -7.044271603,      -7.310087758,      -5.842217107,      -7.566522126
          0,           0,        3470,      -7.393852382,      -7.095389694,      -7.444700567,      -5.893126661,      -7.566519432
          0,           0,        3471,      -7.441000012,      -7.119075011,      -7.477901547,      -6.007067747,      -7.566516699
          0,           0,        3472,       -7.47337235,      -7.115420984,      -7.453657691,      -5.985449221,      -7.566513877
          0,           0,        3473,      -7.526257812,       -7.11603266,      -7.412723286,      -5.738194915,      -7.566510968
          0,           0,        3474,      -7.589829023,      -6.947457695,       -7.43684038,      -4.821166507,      -7.566508035
          0,           0,        3475,      -7.147811794,      -6.603619797,      -6.791322298,      -4.971461706,      -7.566505156
          0,           0,        3476,       -7.26685923,      -6.863393678,      -7.034497264,      -5.704106925,      -7.566502264
          0,           0,        3477,      -7.460708614,      -7.023622794,      -7.242713892,      -4.696380479,      -7.566499452
          0,           0,        3478,      -7.468255262,      -6.950365576,      -7.324354714,      -5.300137634,      -7.566496868
          0,           0,        3479,      -7.476528959,      -6.981211619,      -7.157678875,        -5.7142784,        -7.5664945
          0,           0,        3480,      -7.622234827,      -6.693236743,      -6.754686287,       -5.90491416,       -7.56649234
          0,           0,        3481,      -7.597356401,      -6.596988747,      -6.306660211,      -5.721495224,      -7.566490501
          0,           0,        3482,      -6.894337444,      -5.780610249,      -6.028463204,      -4.840586459,      -7.566488928
          0,           0,        3483,       -6.92462033,      -6.124080241,      -6.504548019,      -4.882684916,      -7.566487475
          0,           0,        3484,      -7.319312352,      -6.349834654,      -6.237617367,      -5.298970121,      -7.566486252
          0,           0,        3485,      -7.426641418,      -6.460338177,      -6.530961068,      -5.436768281,      -7.566485501
          0,           0,        3486,      -7.610008028,      -6.523473329,      -6.730596009,      -5.681329481,      -7.566485405
          0,           0,        3487,      -7.656141285,      -6.563657389,      -6.742455372,      -5.707117731,      -7.566486023
          0,           0,        3488,      -7.681785586,      -6.615181503,      -6.891079261,      -5.704535428,      -7.566487305
          0,           0,        3489,      -7.701260692,      -6.672259023,      -6.931711043,      -5.731499582,       -7.56648912
          0,           0,        3490,      -7.761061545,       -6.72374771,      -6.972177537,      -5.859653596,      -7.566491405
          0,           0,        3491,      -7.770538544,      -6.752595751,      -7.022260606,      -5.860248461,      -7.566494183
          0,           0,        3492,      -7.792228323,      -6.625223212,      -6.956509283,      -5.899592841,      -7.566497543
          0,           0,        3493,      -7.755915723,      -6.800992583,      -7.047813223,      -5.835392761,      -7.566501564
          0,           0,        3494,      -7.798114536,      -6.834182913,      -7.088889616,      -5.863031635,       -7.56650628
          0,           0,        3495,      -7.810273598,      -6.864667656,      -7.135949534,      -5.835230805,      -7.566511696
          0,           0,        3496,      -7.894065968,      -6.917469413,      -7.193649261,      -6.019407922,      -7.566517778
          0,           0,        3497,      -7.857514029,      -6.921255639,      -7.229758842,      -5.919126146,       -7.56652443
          0,           0,        3498,      -7.862499652,       -6.94293886,      -7.235117718,      -5.910004937,      -7.566531504
          0,           0,        3499,      -7.877286954,      -6.963970623,       -7.27141388,      -5.933385507,      -7.566538816
          0,           0,        3500,      -7.884182218,      -6.984302318,      -7.321299336,       -5.96032353,      -7.566546156
          0,           0,        3501,      -7.869514966,      -6.984134046,      -7.307126099,      -5.906449335,      -7.566553304
          0,           0,        3502,      -7.861757693,      -7.010115568,      -7.297884123,      -5.879334769,       -7.56656006
          0,           0,        3503,      -7.958245356,      -7.058795334,      -7.405923789,      -6.074950194,      -7.566566234
          0,           0,        3504,      -7.883641771,      -7.026866196,      -7.366579766,      -5.901038615,      -7.566571591
          0,           0,        3505,      -7.912402762,      -7.036028579,      -7.347247791,        -5.9324543,      -7.566575939
          0,           0,        3506,      -7.915538926,       -7.04308771,      -7.378955485,      -5.931892313,      -7.566579063
          0,           0,        3507,      -7.931266994,      -7.058027007,       -7.44879289,      -5.954425421,      -7.566580755
          0,           0,        3508,      -7.952020698,      -7.069945465,      -7.432343159,        -5.9861195,      -7.566580864
          0,           0,        3509,      -7.887316111,      -7.072276328,      -7.402205168,      -5.893207413,      -7.566579249
          0,           0,        3510,      -7.981706557,      -7.108582313,      -7.515829031,      -6.054526082,       -7.56657579
          0,           0,        3511,      -7.914717045,      -7.085403511,      -7.429528397,      -5.902470598,      -7.566570412
          0,           0,        3512,      -7.937320447,      -7.086505365,      -7.427688856,      -5.931324488,       -7.56656309
          0,           0,        3513,      -7.939385166,      -7.089249835,      -7.414130218,      -5.928459829,      -7.566553838
          0,           0,        3514,      -7.956731804,      -7.099679046,       -7.47129536,      -5.939855235,      -7.566542693
          0,           0,        3515,       -7.99651471,      -7.094633115,       -7.39605734,      -6.020867231,      -7.566529719
          0,           0,        3516,      -7.901056612,      -7.057295723,      -7.252279251,      -5.889020596,      -7.566515002
          0,           0,        3517,      -7.972704471,      -7.074898642,      -7.254212937,      -5.984005916,      -7.566498663
          0,           0,        3518,      -7.892758968,      -7.072803602,       -7.40744312,       -5.85375102,      -7.566480828
          0,           0,        3519,      -7.982160029,      -7.090615868,      -7.190045281,      -5.953869939,      -7.566461665
          0,           0,        3520,      -7.921383669,      -7.026690322,      -6.991203746,      -5.888552175,      -7.566441353
          0,           0,        3521,      -7.931270494,      -6.683317254,        -6.3325425,      -5.886098737,      -7.566419999
          0,           0,        3522,      -7.260489104,      -6.197744013,      -6.431595169,      -5.186522651,       -7.56639788
          0,           0,        3523,      -7.306365211,      -6.557723298,       -6.72034924,      -5.261283416,      -7.566375154
          0,           0,        3524,      -7.656545431,      -6.711668948,      -6.660628233,      -5.613675305,       -7.56635194
          0,           0,        3525,       -7.75982519,      -6.334716066,      -6.638186774,      -5.718961432,      -7.566328286
          0,           0,        3526,       -7.50866824,      -6.522541894,      -6.650668541,      -5.451338042,      -7.566304345
          0,           0,        3527,      -7.538235447,      -6.783977971,      -7.053042444,      -5.489873498,      -7.566280302
          0,           0,        3528,      -7.875654645,      -6.907739628,      -6.985529591,       -5.81735682,      -7.566256303
          0,           0,        3529,      -7.905658485,       -7.00715201,      -7.282279368,      -5.876759261,      -7.566232517
          0,           0,        3530,       -7.94085441,      -7.029731459,      -7.297184752,      -5.902432779,      -7.566209145
          0,           0,        3531,      -7.992324239,      -7.062361646,      -7.395834229,      -5.954985109,      -7.566186436
          0,           0,        3532,      -7.928383536,      -7.048760335,       -7.40768973,       -5.88248861,      -7.566164678
          0,           0,        3533,       -8.02937791,      -7.076199933,      -7.417587164,      -5.981664608,        -7.5661442
          0,           0,        3534,      -7.946038891,      -7.057378186,      -7.402177432,      -5.897161666,      -7.566125073
          0,           0,        3535,      -7.982897795,      -7.089752705,      -7.438630304,      -5.933102092,      -7.566107779
          0,           0,        3536,      -8.041465748,      -7.091421732,      -7.535808375,       -6.01015823,       -7.56609295
          0,           0,        3537,      -7.976507145,      -7.080780508,      -7.414282031,      -5.931730474,      -7.566081131
          0,           0,        3538,      -7.998683175,      -7.095620443,      -7.467575477,      -5.953190919,      -7.566072704
          0,           0,        3539,      -7.939956863,      -7.068407526,      -7.453929037,      -5.892332725,      -7.566067942
          0,           0,        3540,      -8.042151869,      -7.083810281,      -7.436111745,      -5.989862152,      -7.566067071
          0,           0,        3541,      -7.950929101,      -7.053645113,      -7.402302653,      -5.897500944,      -7.566070259
          0,           0,        3542,      -7.984038756,      -7.073301471,      -7.399143402,      -5.929871945,      -7.566077579
          0,           0,        3543,      -8.052420372,      -7.053868652,       -7.37366776,      -6.014429704,      -7.566089008
          0,           0,        3544,      -7.964203762,      -7.004694644,      -7.164684252,       -5.91520106,      -7.566104429
          0,           0,        3545,      -7.987533961,      -7.010329385,      -7.060921326,      -5.938160535,      -7.566123616
          0,           0,        3546,      -7.919646836,      -7.083023696,      -7.339225685,      -5.870427021,      -7.566146242
          0,           0,        3547,      -8.037054918,      -7.044723151,      -6.901822853,      -5.982524135,      -7.566171872
          0,           0,        3548,      -7.880490312,      -7.041693467,      -7.121326494,      -5.825130945,      -7.566199979
          0,           0,        3549,      -7.961804738,      -6.760236847,      -6.558369589,      -5.897430612,      -7.566229939
          0,           0,        3550,      -7.145767049,      -6.039420759,      -6.462308798,      -5.121572684,      -7.566261075
          0,           0,        3551,      -7.194355913,      -6.422749431,      -6.633175043,      -5.138283998,      -7.566292758
          0,           0,        3552,       -7.55896004,      -6.631945328,      -6.589779174,       -5.50514788,      -7.566324232
          0,           0,        3553,      -7.719758354,      -6.682399488,      -6.825593538,      -5.686675681,      -7.566354719
          0,           0,        3554,      -7.640321104,      -6.431151082,      -6.801782996,      -5.453748067,      -7.566383513
          0,           0,        3555,      -7.652825415,      -6.723904391,      -6.919926052,      -5.603335071,      -7.566409995
          0,           0,        3556,      -7.852510759,      -6.857097556,       -6.98803863,      -5.808028535,      -7.566433641
          0,           0,        3557,      -7.988611929,      -6.917579817,      -7.150714715,      -5.946433959,      -7.566454019
          0,           0,        3558,      -7.958013177,      -6.943895368,      -7.220440616,      -5.902270702,      -7.566470797
          0,           0,        3559,      -7.997514429,      -6.981947624,      -7.290560675,      -5.940233848,      -7.566483754
          0,           0,        3560,      -7.934096795,        -6.9898926,      -7.309992592,        -5.8756978,      -7.566492796
          0,           0,        3561,      -8.030590426,      -7.023337724,      -7.333255573,      -5.968153246,      -7.566497959
          0,           0,        3562,      -7.960755723,      -7.022040261,       -7.33310105,      -5.899346122,      -7.566499407
          0,           0,        3563,      -8.005287198,      -7.030419639,      -7.348235941,      -5.943622365,        -7.5664974
          0,           0,        3564,      -8.047740641,      -6.750420685,       -6.96702622,       -5.99593117,      -7.566492299
          0,           0,        3565,      -7.899637955,      -6.660907621,      -6.571442444,      -5.828752894,       -7.56648453
          0,           0,        3566,      -7.401419493,      -6.277968458,      -6.689995659,      -5.321030439,      -7.566474549
          0,           0,        3567,      -7.397474131,      -6.626051701,      -6.825602974,      -5.352918361,      -7.566462852
          0,           0,        3568,      -7.762029797,      -6.804367488,      -6.813118611,       -5.71814111,      -7.566449897
          0,           0,        3569,      -7.856257088,      -6.446119395,      -6.743896728,      -5.810603908,      -7.566436085
          0,           0,        3570,      -7.776614342,      -6.877326001,      -6.850586032,      -5.724396024,      -7.566421778
          0,           0,        3571,      -7.880393918,      -6.997251539,       -7.25768556,      -5.826363658,      -7.566407311
          0,           0,        3572,      -7.947505493,      -7.024486728,      -7.273188433,      -5.886679187,      -7.566392979
          0,           0,        3573,      -8.026014941,       -7.06474073,      -7.398833598,      -5.965880078,         -7.566379
          0,           0,        3574,      -7.946269742,       -7.05036711,      -7.392721161,      -5.884880775,       -7.56636551
          0,           0,        3575,      -8.034299622,      -7.073473525,      -7.409659558,      -5.970205426,      -7.566352469
          0,           0,        3576,      -7.980261333,      -7.069537617,      -7.394811111,      -5.918077619,      -7.566339882
